,Instant,Date,Season,Month,Hour,Holiday?,Day of Week,Workday?,Weather Situation,Temperature,Feeling Temperature,Casual Users,Registered User,Total Users,Casual_Ratio,Average_temperature,Wind Speed
3770,3771,2011-06-11,Spring,June,0,False,Saturday,False,Sunny,28.7,33.335,28,89,117,0.23931623931623933,0.6833499999999999,8.9981
3771,3772,2011-06-11,Spring,June,1,False,Saturday,False,Sunny,28.7,33.335,10,67,77,0.12987012987012986,0.6833499999999999,6.0032
3772,3773,2011-06-11,Spring,June,2,False,Saturday,False,Sunny,28.7,33.335,10,50,60,0.16666666666666666,0.6833499999999999,7.0015
3773,3774,2011-06-11,Spring,June,3,False,Saturday,False,Sunny,27.880000000000003,31.819999999999997,10,18,28,0.35714285714285715,0.6582,6.0032
3774,3775,2011-06-11,Spring,June,4,False,Saturday,False,Sunny,27.880000000000003,31.819999999999997,4,9,13,0.3076923076923077,0.6582,6.0032
3775,3776,2011-06-11,Spring,June,5,False,Saturday,False,Sunny,27.880000000000003,31.819999999999997,4,12,16,0.25,0.6582,8.9981
3776,3777,2011-06-11,Spring,June,6,False,Saturday,False,Sunny,28.7,32.574999999999996,9,31,40,0.225,0.67575,8.9981
3777,3778,2011-06-11,Spring,June,7,False,Saturday,False,Sunny,29.52,33.335,18,50,68,0.2647058823529412,0.6933499999999999,12.998
3778,3779,2011-06-11,Spring,June,8,False,Saturday,False,Sunny,30.34,34.089999999999996,32,111,143,0.22377622377622378,0.7109,12.998
3779,3780,2011-06-11,Spring,June,9,False,Saturday,False,Sunny,30.34,34.089999999999996,59,171,230,0.2565217391304348,0.7109,8.9981
3780,3781,2011-06-11,Spring,June,10,False,Saturday,False,Sunny,30.34,34.089999999999996,91,173,264,0.3446969696969697,0.7109,11.0014
3781,3782,2011-06-11,Spring,June,11,False,Saturday,False,Sunny,31.16,35.605,110,215,325,0.3384615384615385,0.73605,8.9981
3782,3783,2011-06-11,Spring,June,12,False,Saturday,False,Sunny,32.800000000000004,37.88,112,235,347,0.3227665706051873,0.7788,15.001299999999999
3783,3784,2011-06-11,Spring,June,13,False,Saturday,False,Sunny,32.800000000000004,37.88,150,237,387,0.3875968992248062,0.7788,12.998
3784,3785,2011-06-11,Spring,June,14,False,Saturday,False,Sunny,33.62,38.635000000000005,148,232,380,0.3894736842105263,0.79635,7.0015
3785,3786,2011-06-11,Spring,June,15,False,Saturday,False,Sunny,33.62,38.635000000000005,142,232,374,0.37967914438502676,0.79635,7.0015
3786,3787,2011-06-11,Spring,June,16,False,Saturday,False,Cloudy,32.800000000000004,36.364999999999995,169,225,394,0.4289340101522843,0.7636499999999999,12.998
3787,3788,2011-06-11,Spring,June,17,False,Saturday,False,Cloudy,30.34,34.089999999999996,147,190,337,0.4362017804154303,0.7109,11.0014
3788,3789,2011-06-11,Spring,June,18,False,Saturday,False,Cloudy,29.52,34.089999999999996,131,155,286,0.458041958041958,0.7009,8.9981
3789,3790,2011-06-11,Spring,June,19,False,Saturday,False,Sunny,28.7,32.574999999999996,97,167,264,0.36742424242424243,0.67575,12.998
3790,3791,2011-06-11,Spring,June,20,False,Saturday,False,Sunny,27.880000000000003,31.819999999999997,95,180,275,0.34545454545454546,0.6582,16.997899999999998
3791,3792,2011-06-11,Spring,June,21,False,Saturday,False,Sunny,27.060000000000002,31.06,76,144,220,0.34545454545454546,0.6406000000000001,15.001299999999999
3792,3793,2011-06-11,Spring,June,22,False,Saturday,False,Sunny,27.060000000000002,30.305,53,137,190,0.2789473684210526,0.63305,15.001299999999999
3793,3794,2011-06-11,Spring,June,23,False,Saturday,False,Sunny,27.060000000000002,31.06,24,107,131,0.183206106870229,0.6406000000000001,7.0015
3794,3795,2011-06-12,Spring,June,0,False,Sunday,False,Sunny,27.060000000000002,30.305,19,100,119,0.15966386554621848,0.63305,15.001299999999999
3795,3796,2011-06-12,Spring,June,1,False,Sunday,False,Sunny,26.240000000000002,28.79,19,74,93,0.20430107526881722,0.6079,7.0015
3796,3797,2011-06-12,Spring,June,2,False,Sunday,False,Sunny,26.240000000000002,28.79,9,57,66,0.13636363636363635,0.6079,16.997899999999998
3797,3798,2011-06-12,Spring,June,3,False,Sunday,False,Sunny,26.240000000000002,28.79,8,20,28,0.2857142857142857,0.6079,19.0012
3798,3799,2011-06-12,Spring,June,4,False,Sunday,False,Sunny,25.419999999999998,28.03,8,6,14,0.5714285714285714,0.5903,11.0014
3799,3800,2011-06-12,Spring,June,5,False,Sunday,False,Sunny,25.419999999999998,28.03,5,5,10,0.5,0.5903,15.001299999999999
3800,3801,2011-06-12,Spring,June,6,False,Sunday,False,Sunny,25.419999999999998,28.03,5,9,14,0.35714285714285715,0.5903,7.0015
3801,3802,2011-06-12,Spring,June,7,False,Sunday,False,Sunny,26.240000000000002,29.544999999999998,7,27,34,0.20588235294117646,0.61545,7.0015
3802,3803,2011-06-12,Spring,June,8,False,Sunday,False,Sunny,28.7,33.335,28,64,92,0.30434782608695654,0.6833499999999999,0.0
3803,3804,2011-06-12,Spring,June,9,False,Sunday,False,Sunny,29.52,34.089999999999996,75,107,182,0.41208791208791207,0.7009,0.0
3804,3805,2011-06-12,Spring,June,10,False,Sunday,False,Sunny,31.16,35.605,120,191,311,0.3858520900321543,0.73605,6.0032
3805,3806,2011-06-12,Spring,June,11,False,Sunday,False,Sunny,31.98,36.364999999999995,131,236,367,0.3569482288828338,0.7536499999999999,7.0015
3806,3807,2011-06-12,Spring,June,12,False,Sunday,False,Sunny,33.62,37.88,176,244,420,0.41904761904761906,0.7888,0.0
3807,3808,2011-06-12,Spring,June,13,False,Sunday,False,Sunny,31.98,37.12,109,264,373,0.29222520107238603,0.7612,19.0012
3808,3809,2011-06-12,Spring,June,14,False,Sunday,False,Sunny,33.62,39.395,96,219,315,0.3047619047619048,0.8039499999999999,16.997899999999998
3809,3810,2011-06-12,Spring,June,15,False,Sunday,False,Sunny,32.800000000000004,38.635000000000005,142,218,360,0.39444444444444443,0.7863500000000001,19.999499999999998
3810,3811,2011-06-12,Spring,June,16,False,Sunday,False,Light Precipitation,27.880000000000003,31.819999999999997,115,235,350,0.32857142857142857,0.6582,19.0012
3811,3812,2011-06-12,Spring,June,17,False,Sunday,False,Light Precipitation,27.880000000000003,31.819999999999997,94,158,252,0.373015873015873,0.6582,19.0012
3812,3813,2011-06-12,Spring,June,18,False,Sunday,False,Sunny,28.7,33.335,69,187,256,0.26953125,0.6833499999999999,11.0014
3813,3814,2011-06-12,Spring,June,19,False,Sunday,False,Sunny,28.7,33.335,67,156,223,0.3004484304932735,0.6833499999999999,7.0015
3814,3815,2011-06-12,Spring,June,20,False,Sunday,False,Sunny,27.060000000000002,30.305,62,144,206,0.30097087378640774,0.63305,11.0014
3815,3816,2011-06-12,Spring,June,21,False,Sunday,False,Sunny,27.060000000000002,30.305,39,101,140,0.2785714285714286,0.63305,7.0015
3816,3817,2011-06-12,Spring,June,22,False,Sunday,False,Sunny,26.240000000000002,28.79,31,97,128,0.2421875,0.6079,8.9981
3817,3818,2011-06-12,Spring,June,23,False,Sunday,False,Sunny,26.240000000000002,29.544999999999998,33,74,107,0.308411214953271,0.61545,12.998
3818,3819,2011-06-13,Spring,June,0,False,Monday,True,Sunny,26.240000000000002,29.544999999999998,8,20,28,0.2857142857142857,0.61545,8.9981
3819,3820,2011-06-13,Spring,June,1,False,Monday,True,Sunny,26.240000000000002,30.305,6,10,16,0.375,0.62305,15.001299999999999
3820,3821,2011-06-13,Spring,June,2,False,Monday,True,Sunny,25.419999999999998,29.544999999999998,2,8,10,0.2,0.60545,19.0012
3821,3822,2011-06-13,Spring,June,3,False,Monday,True,Sunny,24.599999999999998,30.305,1,6,7,0.14285714285714285,0.60305,32.9975
3822,3823,2011-06-13,Spring,June,4,False,Monday,True,Sunny,22.96,26.515,1,3,4,0.25,0.54515,19.999499999999998
3823,3824,2011-06-13,Spring,June,5,False,Monday,True,Sunny,22.14,25.759999999999998,2,27,29,0.06896551724137931,0.5276000000000001,26.0027
3824,3825,2011-06-13,Spring,June,6,False,Monday,True,Sunny,22.14,25.759999999999998,7,98,105,0.06666666666666667,0.5276000000000001,27.999299999999998
3825,3826,2011-06-13,Spring,June,7,False,Monday,True,Sunny,22.96,26.515,26,302,328,0.07926829268292683,0.54515,23.9994
3826,3827,2011-06-13,Spring,June,8,False,Monday,True,Sunny,23.779999999999998,27.275,44,432,476,0.09243697478991597,0.56275,30.002599999999997
3827,3828,2011-06-13,Spring,June,9,False,Monday,True,Sunny,25.419999999999998,31.06,35,189,224,0.15625,0.6206,23.9994
3828,3829,2011-06-13,Spring,June,10,False,Monday,True,Sunny,26.240000000000002,31.06,38,80,118,0.3220338983050847,0.6306,22.0028
3829,3830,2011-06-13,Spring,June,11,False,Monday,True,Sunny,27.060000000000002,31.06,53,106,159,0.3333333333333333,0.6406000000000001,19.999499999999998
3830,3831,2011-06-13,Spring,June,12,False,Monday,True,Sunny,27.060000000000002,31.06,35,161,196,0.17857142857142858,0.6406000000000001,19.0012
3831,3832,2011-06-13,Spring,June,13,False,Monday,True,Sunny,28.7,31.819999999999997,53,174,227,0.23348017621145375,0.6681999999999999,0.0
3832,3833,2011-06-13,Spring,June,14,False,Monday,True,Sunny,28.7,31.819999999999997,55,145,200,0.275,0.6681999999999999,16.997899999999998
3833,3834,2011-06-13,Spring,June,15,False,Monday,True,Sunny,28.7,31.819999999999997,58,127,185,0.31351351351351353,0.6681999999999999,30.002599999999997
3834,3835,2011-06-13,Spring,June,16,False,Monday,True,Sunny,28.7,31.819999999999997,64,262,326,0.19631901840490798,0.6681999999999999,27.999299999999998
3835,3836,2011-06-13,Spring,June,17,False,Monday,True,Sunny,28.7,31.819999999999997,72,529,601,0.11980033277870217,0.6681999999999999,22.0028
3836,3837,2011-06-13,Spring,June,18,False,Monday,True,Sunny,28.7,31.819999999999997,76,510,586,0.1296928327645051,0.6681999999999999,23.9994
3837,3838,2011-06-13,Spring,June,19,False,Monday,True,Sunny,27.060000000000002,31.06,75,348,423,0.1773049645390071,0.6406000000000001,19.0012
3838,3839,2011-06-13,Spring,June,20,False,Monday,True,Sunny,26.240000000000002,31.06,78,253,331,0.23564954682779457,0.6306,16.997899999999998
3839,3840,2011-06-13,Spring,June,21,False,Monday,True,Sunny,26.240000000000002,31.06,40,178,218,0.1834862385321101,0.6306,16.997899999999998
3840,3841,2011-06-13,Spring,June,22,False,Monday,True,Sunny,25.419999999999998,31.06,20,114,134,0.14925373134328357,0.6206,15.001299999999999
3841,3842,2011-06-13,Spring,June,23,False,Monday,True,Sunny,25.419999999999998,31.06,14,75,89,0.15730337078651685,0.6206,12.998
3842,3843,2011-06-14,Spring,June,0,False,Tuesday,True,Sunny,24.599999999999998,31.06,13,18,31,0.41935483870967744,0.6106,12.998
3843,3844,2011-06-14,Spring,June,1,False,Tuesday,True,Sunny,24.599999999999998,31.06,3,10,13,0.23076923076923078,0.6106,16.997899999999998
3844,3845,2011-06-14,Spring,June,2,False,Tuesday,True,Sunny,24.599999999999998,31.06,2,8,10,0.2,0.6106,19.0012
3845,3846,2011-06-14,Spring,June,3,False,Tuesday,True,Sunny,23.779999999999998,27.275,1,1,2,0.5,0.56275,22.0028
3846,3847,2011-06-14,Spring,June,4,False,Tuesday,True,Sunny,22.14,25.759999999999998,0,3,3,0.0,0.5276000000000001,16.997899999999998
3847,3848,2011-06-14,Spring,June,5,False,Tuesday,True,Sunny,22.14,25.759999999999998,3,23,26,0.11538461538461539,0.5276000000000001,22.0028
3848,3849,2011-06-14,Spring,June,6,False,Tuesday,True,Sunny,22.14,25.759999999999998,6,107,113,0.05309734513274336,0.5276000000000001,19.999499999999998
3849,3850,2011-06-14,Spring,June,7,False,Tuesday,True,Sunny,22.96,26.515,19,346,365,0.052054794520547946,0.54515,27.999299999999998
3850,3851,2011-06-14,Spring,June,8,False,Tuesday,True,Sunny,23.779999999999998,27.275,45,441,486,0.09259259259259259,0.56275,26.0027
3851,3852,2011-06-14,Spring,June,9,False,Tuesday,True,Sunny,25.419999999999998,31.06,19,174,193,0.09844559585492228,0.6206,12.998
3852,3853,2011-06-14,Spring,June,10,False,Tuesday,True,Sunny,25.419999999999998,31.06,33,97,130,0.25384615384615383,0.6206,15.001299999999999
3853,3854,2011-06-14,Spring,June,11,False,Tuesday,True,Sunny,26.240000000000002,31.06,40,103,143,0.27972027972027974,0.6306,19.0012
3854,3855,2011-06-14,Spring,June,12,False,Tuesday,True,Sunny,26.240000000000002,31.06,30,139,169,0.17751479289940827,0.6306,23.9994
3855,3856,2011-06-14,Spring,June,13,False,Tuesday,True,Sunny,26.240000000000002,31.06,33,176,209,0.15789473684210525,0.6306,15.001299999999999
3856,3857,2011-06-14,Spring,June,14,False,Tuesday,True,Cloudy,26.240000000000002,31.06,41,118,159,0.2578616352201258,0.6306,12.998
3857,3858,2011-06-14,Spring,June,15,False,Tuesday,True,Sunny,26.240000000000002,31.06,42,136,178,0.23595505617977527,0.6306,11.0014
3858,3859,2011-06-14,Spring,June,16,False,Tuesday,True,Sunny,27.880000000000003,31.819999999999997,51,279,330,0.15454545454545454,0.6582,12.998
3859,3860,2011-06-14,Spring,June,17,False,Tuesday,True,Light Precipitation,26.240000000000002,31.06,85,484,569,0.14938488576449913,0.6306,19.0012
3860,3861,2011-06-14,Spring,June,18,False,Tuesday,True,Sunny,25.419999999999998,31.06,65,473,538,0.120817843866171,0.6206,22.0028
3861,3862,2011-06-14,Spring,June,19,False,Tuesday,True,Sunny,26.240000000000002,31.06,51,335,386,0.13212435233160622,0.6306,23.9994
3862,3863,2011-06-14,Spring,June,20,False,Tuesday,True,Sunny,24.599999999999998,31.06,60,237,297,0.20202020202020202,0.6106,11.0014
3863,3864,2011-06-14,Spring,June,21,False,Tuesday,True,Sunny,24.599999999999998,31.06,37,206,243,0.1522633744855967,0.6106,19.999499999999998
3864,3865,2011-06-14,Spring,June,22,False,Tuesday,True,Sunny,23.779999999999998,27.275,29,159,188,0.15425531914893617,0.56275,15.001299999999999
3865,3866,2011-06-14,Spring,June,23,False,Tuesday,True,Sunny,22.96,26.515,19,91,110,0.17272727272727273,0.54515,15.001299999999999
3866,3867,2011-06-15,Spring,June,0,False,Wednesday,True,Sunny,22.96,26.515,8,44,52,0.15384615384615385,0.54515,23.9994
3867,3868,2011-06-15,Spring,June,1,False,Wednesday,True,Sunny,22.14,25.759999999999998,0,14,14,0.0,0.5276000000000001,19.0012
3868,3869,2011-06-15,Spring,June,2,False,Wednesday,True,Sunny,21.32,25.0,0,9,9,0.0,0.51,15.001299999999999
3869,3870,2011-06-15,Spring,June,3,False,Wednesday,True,Sunny,20.5,24.240000000000002,0,1,1,0.0,0.4924,16.997899999999998
3870,3871,2011-06-15,Spring,June,4,False,Wednesday,True,Sunny,20.5,24.240000000000002,0,4,4,0.0,0.4924,19.0012
3871,3872,2011-06-15,Spring,June,5,False,Wednesday,True,Sunny,19.68,23.485,1,20,21,0.047619047619047616,0.47485,19.0012
3872,3873,2011-06-15,Spring,June,6,False,Wednesday,True,Sunny,20.5,24.240000000000002,11,110,121,0.09090909090909091,0.4924,16.997899999999998
3873,3874,2011-06-15,Spring,June,7,False,Wednesday,True,Sunny,22.14,25.759999999999998,22,348,370,0.05945945945945946,0.5276000000000001,8.9981
3874,3875,2011-06-15,Spring,June,8,False,Wednesday,True,Sunny,23.779999999999998,27.275,53,445,498,0.10642570281124498,0.56275,8.9981
3875,3876,2011-06-15,Spring,June,9,False,Wednesday,True,Sunny,24.599999999999998,31.06,22,185,207,0.10628019323671498,0.6106,0.0
3876,3877,2011-06-15,Spring,June,10,False,Wednesday,True,Sunny,26.240000000000002,31.06,27,108,135,0.2,0.6306,11.0014
3877,3878,2011-06-15,Spring,June,11,False,Wednesday,True,Sunny,27.880000000000003,31.819999999999997,49,115,164,0.29878048780487804,0.6582,0.0
3878,3879,2011-06-15,Spring,June,12,False,Wednesday,True,Sunny,28.7,31.819999999999997,33,178,211,0.15639810426540285,0.6681999999999999,15.001299999999999
3879,3880,2011-06-15,Spring,June,13,False,Wednesday,True,Sunny,30.34,32.574999999999996,43,146,189,0.2275132275132275,0.69575,19.0012
3880,3881,2011-06-15,Spring,June,14,False,Wednesday,True,Sunny,30.34,32.574999999999996,50,128,178,0.2808988764044944,0.69575,0.0
3881,3882,2011-06-15,Spring,June,15,False,Wednesday,True,Sunny,31.16,33.335,33,131,164,0.20121951219512196,0.7133499999999999,0.0
3882,3883,2011-06-15,Spring,June,16,False,Wednesday,True,Sunny,31.16,33.335,47,265,312,0.15064102564102563,0.7133499999999999,8.9981
3883,3884,2011-06-15,Spring,June,17,False,Wednesday,True,Sunny,30.34,32.574999999999996,83,555,638,0.13009404388714735,0.69575,7.0015
3884,3885,2011-06-15,Spring,June,18,False,Wednesday,True,Sunny,29.52,32.574999999999996,80,527,607,0.13179571663920922,0.68575,8.9981
3885,3886,2011-06-15,Spring,June,19,False,Wednesday,True,Sunny,28.7,31.819999999999997,54,362,416,0.12980769230769232,0.6681999999999999,19.0012
3886,3887,2011-06-15,Spring,June,20,False,Wednesday,True,Sunny,27.060000000000002,31.06,57,273,330,0.17272727272727273,0.6406000000000001,11.0014
3887,3888,2011-06-15,Spring,June,21,False,Wednesday,True,Sunny,26.240000000000002,31.06,48,209,257,0.1867704280155642,0.6306,15.001299999999999
3888,3889,2011-06-15,Spring,June,22,False,Wednesday,True,Sunny,25.419999999999998,31.06,31,144,175,0.17714285714285713,0.6206,7.0015
3889,3890,2011-06-15,Spring,June,23,False,Wednesday,True,Sunny,25.419999999999998,31.06,17,90,107,0.1588785046728972,0.6206,0.0
3890,3891,2011-06-16,Spring,June,0,False,Thursday,True,Sunny,24.599999999999998,31.06,9,38,47,0.19148936170212766,0.6106,7.0015
3891,3892,2011-06-16,Spring,June,1,False,Thursday,True,Sunny,23.779999999999998,27.275,4,13,17,0.23529411764705882,0.56275,0.0
3892,3893,2011-06-16,Spring,June,2,False,Thursday,True,Sunny,24.599999999999998,31.06,1,4,5,0.2,0.6106,6.0032
3893,3894,2011-06-16,Spring,June,3,False,Thursday,True,Cloudy,22.96,26.515,0,4,4,0.0,0.54515,6.0032
3894,3895,2011-06-16,Spring,June,4,False,Thursday,True,Cloudy,22.96,26.515,0,6,6,0.0,0.54515,7.0015
3895,3896,2011-06-16,Spring,June,5,False,Thursday,True,Sunny,24.599999999999998,30.305,7,18,25,0.28,0.60305,12.998
3896,3897,2011-06-16,Spring,June,6,False,Thursday,True,Light Precipitation,23.779999999999998,27.275,8,104,112,0.07142857142857142,0.56275,11.0014
3897,3898,2011-06-16,Spring,June,7,False,Thursday,True,Light Precipitation,22.96,26.515,16,172,188,0.0851063829787234,0.54515,11.0014
3898,3899,2011-06-16,Spring,June,8,False,Thursday,True,Cloudy,24.599999999999998,29.544999999999998,24,364,388,0.061855670103092786,0.59545,8.9981
3899,3900,2011-06-16,Spring,June,9,False,Thursday,True,Cloudy,25.419999999999998,30.305,29,232,261,0.1111111111111111,0.61305,12.998
3900,3901,2011-06-16,Spring,June,10,False,Thursday,True,Cloudy,27.060000000000002,31.06,18,103,121,0.1487603305785124,0.6406000000000001,16.997899999999998
3901,3902,2011-06-16,Spring,June,11,False,Thursday,True,Cloudy,27.880000000000003,31.819999999999997,33,117,150,0.22,0.6582,19.999499999999998
3902,3903,2011-06-16,Spring,June,12,False,Thursday,True,Sunny,29.52,33.335,41,165,206,0.19902912621359223,0.6933499999999999,26.0027
3903,3904,2011-06-16,Spring,June,13,False,Thursday,True,Cloudy,29.52,33.335,37,114,151,0.24503311258278146,0.6933499999999999,16.997899999999998
3904,3905,2011-06-16,Spring,June,14,False,Thursday,True,Cloudy,29.52,33.335,39,114,153,0.2549019607843137,0.6933499999999999,22.0028
3905,3906,2011-06-16,Spring,June,15,False,Thursday,True,Cloudy,28.7,32.574999999999996,32,127,159,0.20125786163522014,0.67575,19.999499999999998
3906,3907,2011-06-16,Spring,June,16,False,Thursday,True,Light Precipitation,27.060000000000002,31.06,36,258,294,0.12244897959183673,0.6406000000000001,12.998
3907,3908,2011-06-16,Spring,June,17,False,Thursday,True,Cloudy,26.240000000000002,29.544999999999998,42,230,272,0.15441176470588236,0.61545,7.0015
3908,3909,2011-06-16,Spring,June,18,False,Thursday,True,Sunny,26.240000000000002,28.79,26,299,325,0.08,0.6079,15.001299999999999
3909,3910,2011-06-16,Spring,June,19,False,Thursday,True,Sunny,25.419999999999998,28.79,58,269,327,0.17737003058103976,0.5979,19.0012
3910,3911,2011-06-16,Spring,June,20,False,Thursday,True,Sunny,25.419999999999998,28.79,25,176,201,0.12437810945273632,0.5979,22.0028
3911,3912,2011-06-16,Spring,June,21,False,Thursday,True,Light Precipitation,25.419999999999998,28.79,34,154,188,0.18085106382978725,0.5979,16.997899999999998
3912,3913,2011-06-16,Spring,June,22,False,Thursday,True,Light Precipitation,25.419999999999998,28.79,24,127,151,0.15894039735099338,0.5979,16.997899999999998
3913,3914,2011-06-16,Spring,June,23,False,Thursday,True,Light Precipitation,24.599999999999998,28.03,2,14,16,0.125,0.5803,16.997899999999998
3914,3915,2011-06-17,Spring,June,0,False,Friday,True,Sunny,22.96,26.515,3,21,24,0.125,0.54515,6.0032
3915,3916,2011-06-17,Spring,June,1,False,Friday,True,Sunny,22.96,26.515,4,19,23,0.17391304347826086,0.54515,8.9981
3916,3917,2011-06-17,Spring,June,2,False,Friday,True,Sunny,22.96,26.515,2,11,13,0.15384615384615385,0.54515,7.0015
3917,3918,2011-06-17,Spring,June,3,False,Friday,True,Sunny,22.96,26.515,1,5,6,0.16666666666666666,0.54515,7.0015
